DATE,BRLMXN,EURBRL,EURMXN,EURUSD,GBPBRL,GBPEUR,GBPMXN,GBPUSD,USDBRL,USDMXN
2025-05-14,3.4593000411987305,6.2617411613464355,21.706899642944336,1.1185556650161743,7.44601583480835,1.1892999410629272,25.816057205200195,1.3304595947265625,5.60046911239624,19.39310073852539
2025-05-15,3.4363999366760254,6.297228813171387,21.67169952392578,1.1181930303573608,7.475646018981934,1.186079978942871,25.69393539428711,1.326435923576355,5.636499881744385,19.383060455322266
2025-05-16,3.423902988433838,6.353240013122559,21.80470085144043,1.1192693710327148,7.557918071746826,1.1887099742889404,25.917699813842773,1.3303179740905762,5.681300163269043,19.471399307250977
2025-05-17,3.433500051498413,6.329113960266113,21.76569938659668,1.1187559366226196,7.524454116821289,1.1892199516296387,25.883100509643555,1.3305658102035522,5.6586737632751465,19.451169967651367
2025-05-18,3.433500051498413,6.329113960266113,21.76569938659668,1.1187559366226196,7.524454116821289,1.1892199516296387,25.883100509643555,1.3305658102035522,5.6586737632751465,19.451169967651367
2025-05-19,3.433500051498413,6.329113960266113,21.76569938659668,1.1187559366226196,7.524454116821289,1.1892199516296387,25.883100509643555,1.3305658102035522,5.6586737632751465,19.451169967651367
2025-05-20,3.4166998863220215,6.329113960266113,21.672500610351562,1.1233429908752441,7.536655902862549,1.18927001953125,25.77680015563965,1.3359695672988892,5.644499778747559,19.284900665283203
2025-05-21,3.398200035095215,6.393861770629883,21.752300262451172,1.1287955045700073,7.592360973358154,1.18681001663208,25.81586265563965,1.3398540019989014,5.667300224304199,19.269319534301758
2025-05-22,3.428800106048584,6.389776229858398,21.946500778198242,1.133118748664856,7.57560920715332,1.1841800212860107,25.991199493408203,1.3422459363937378,5.644700050354004,19.36680030822754
2025-05-23,3.3782999515533447,6.439149856567383,21.798999786376953,1.1281843185424805,7.662835121154785,1.1894299983978271,25.930238723754883,1.3421378135681152,5.71619987487793,19.32110023498535
